#Wavelength (nm)	Absorption Cross Section (cm^2*molecules^-1)
975.28	3.220968127461680050e-24
975.29	3.242571197958120061e-24
975.30	3.269986800965110120e-24
975.31	3.302389764242079825e-24
975.32	3.338835597215010035e-24
975.33	3.378278069231559991e-24
975.34	3.419584760998359711e-24
975.35	3.461551661931460272e-24
975.36	3.502918243420119970e-24
975.37	3.542384587175210194e-24
975.38	3.578632069205370110e-24
975.39	3.610348796034969756e-24
975.40	3.636260485301020141e-24
975.41	3.655166822920710156e-24
975.42	3.665982575292060212e-24
975.43	3.667781960449499952e-24
975.44	3.659844064644579850e-24
975.45	3.641696506337809656e-24
975.46	3.613154165013360125e-24
975.47	3.574349659312300117e-24
975.48	3.525752409164919800e-24
975.49	3.468173557589890135e-24
975.50	3.402754742108609666e-24
975.51	3.330939651202149881e-24
975.52	3.254428414054190063e-24
975.53	3.175116070991770065e-24
975.54	3.095017565739920030e-24
975.55	3.016182793503470152e-24
975.56	2.940606139875949963e-24
975.57	2.870135575444669834e-24
975.58	2.806386669144529879e-24
975.59	2.750666813450000025e-24
975.60	2.703914507542339861e-24
975.61	2.666657740828060034e-24
975.62	2.638994406849210035e-24
975.63	2.620596329781409883e-24
975.64	2.610736994995289833e-24
975.65	2.608341546820309868e-24
975.66	2.612056160599920018e-24
975.67	2.620332618417129951e-24
975.68	2.631522912454549827e-24
975.69	2.643978041331809860e-24
975.70	2.656144902083680102e-24
975.71	2.666655333603670075e-24
975.72	2.674401925385969825e-24
975.73	2.678596127186609924e-24
975.74	2.678805412796610166e-24
975.75	2.674967674857340035e-24
975.76	2.667382553244710115e-24
975.77	2.656680916155949833e-24
975.78	2.643775111779709989e-24
975.79	2.629793790833990049e-24
975.80	2.616005985666609865e-24
975.81	2.603739663213309870e-24
975.82	2.594300117977640033e-24
975.83	2.588893338058340047e-24
975.84	2.588558891903709981e-24
975.85	2.594116001842349863e-24
975.86	2.606125369636289885e-24
975.87	2.624868091016870056e-24
975.88	2.650341739021430003e-24
975.89	2.682272507447240018e-24
975.90	2.720141274412310126e-24
975.91	2.763220644511569990e-24
975.92	2.810619507661810160e-24
975.93	2.861331439760330015e-24
975.94	2.914283364656699860e-24
975.95	2.968381272965729839e-24
975.96	3.022550402593409958e-24
975.97	3.075768062279069911e-24
975.98	3.127088145104410137e-24
975.99	3.175657251317790048e-24
976.00	3.220723139237589984e-24
976.01	3.261636879369710034e-24
976.02	3.297850545747489853e-24
976.03	3.328912505514110103e-24
976.04	3.354462351254890171e-24
976.05	3.374227272152569671e-24
976.06	3.388021213034179679e-24
976.07	3.395747576482570198e-24
976.08	3.397405547346719711e-24
976.09	3.393099433279110095e-24
976.10	3.383049791790379825e-24
976.11	3.367604619806019792e-24
976.12	3.347248569450659678e-24
976.13	3.322608059931229844e-24
976.14	3.294450295359040166e-24
976.15	3.263674565284190147e-24
976.16	3.231294770064510144e-24
976.17	3.198412829191700176e-24
976.18	3.166183434619149917e-24
976.19	3.135771430840640010e-24
976.20	3.108303863907489892e-24
976.21	3.084819371454200077e-24
976.22	3.066218024089589862e-24
976.23	3.053214929910470100e-24
976.24	3.046300853083830160e-24
976.25	3.045712771483170127e-24
976.26	3.051416727194809936e-24
976.27	3.063104548636900137e-24
976.28	3.080205103313420067e-24
976.29	3.101909748102939833e-24
976.30	3.127210658561299930e-24
976.31	3.154949819201819839e-24
976.32	3.183875715657000180e-24
976.33	3.212704246698730158e-24
976.34	3.240180110985459888e-24
976.35	3.265134940280609913e-24
976.36	3.286538744660570167e-24
976.37	3.303541779901689967e-24
976.38	3.315504696172979764e-24
976.39	3.322015717162260180e-24
976.40	3.322894555568800306e-24
976.41	3.318183715619199872e-24
976.42	3.308128689193639917e-24
976.43	3.293149251383799854e-24
976.44	3.273804550506249911e-24
976.45	3.250754932537340173e-24
976.46	3.224723428261839936e-24
976.47	3.196459573546500076e-24
976.48	3.166707761042990016e-24
976.49	3.136181685809199872e-24
976.50	3.105545712135979825e-24
976.51	3.075403226481430066e-24
976.52	3.046291325323580014e-24
976.53	3.018680584939389911e-24
976.54	2.992978228916930135e-24
976.55	2.969532788049720117e-24
976.56	2.948638355064320021e-24
976.57	2.930536770008980115e-24
976.58	2.915416505609789821e-24
976.59	2.903407610188199942e-24
976.60	2.894572747803260017e-24
976.61	2.888895079926649884e-24
976.62	2.886264385363280144e-24
976.63	2.886463343843590130e-24
976.64	2.889156252405159911e-24
976.65	2.893882557109380139e-24
976.66	2.900057441238860159e-24
976.67	2.906981313806709927e-24
976.68	2.913859412140910176e-24
976.69	2.919831915442230063e-24
976.70	2.924014027860979840e-24
976.71	2.925544509130220136e-24
976.72	2.923640194878419857e-24
976.73	2.917653244103980118e-24
976.74	2.907127256936870087e-24
976.75	2.891848085935620058e-24
976.76	2.871885162140659873e-24
976.77	2.847619491111689891e-24
976.78	2.819755134901049835e-24
976.79	2.789311946543410045e-24
976.80	2.757598502143449956e-24
976.81	2.726165499292059874e-24
976.82	2.696741262179659923e-24
976.83	2.671152309467850066e-24
976.84	2.651233098317030008e-24
976.85	2.638729964405879854e-24
976.86	2.635204858275919996e-24
976.87	2.641944681686370134e-24
976.88	2.659881830923570070e-24
976.89	2.689530964708139948e-24
976.90	2.730946070208040026e-24
976.91	2.783700666916340032e-24
976.92	2.846892552531429948e-24
976.93	2.919172960945930162e-24
976.94	2.998798481071529827e-24
976.95	3.083702686431579843e-24
976.96	3.171583249366990033e-24
976.97	3.259999442783630014e-24
976.98	3.346474424993380306e-24
976.99	3.428596589178359819e-24
977.00	3.504114537511299930e-24
977.01	3.571020879869680105e-24
977.02	3.627620999869930199e-24
977.03	3.672584095755050222e-24
977.04	3.704975094174350133e-24
977.05	3.724267347402970337e-24
977.06	3.730337256589860107e-24
977.07	3.723443022400900299e-24
977.08	3.704190534305220098e-24
977.09	3.673489918288189636e-24
977.10	3.632506444655890121e-24
977.11	3.582609356271500105e-24
977.12	3.525321744411550287e-24
977.13	3.462273930475429827e-24
977.14	3.395161982412329855e-24
977.15	3.325712092681850330e-24
977.16	3.255650661968439930e-24
977.17	3.186679157914900130e-24
977.18	3.120452227140810084e-24
977.19	3.058557189385839837e-24
977.20	3.002492968458919832e-24
977.21	2.953646722556430167e-24
977.22	2.913266905559450008e-24
977.23	2.882432174454539887e-24
977.24	2.862016387607819870e-24
977.25	2.852650830157490082e-24
977.26	2.854685663965119841e-24
977.27	2.868153338201560000e-24
977.28	2.892737229007409897e-24
977.29	2.927749035290430101e-24
977.30	2.972118397736660044e-24
977.31	3.024397811873800129e-24
977.32	3.082785185315639963e-24
977.33	3.145165385117900064e-24
977.34	3.209170900919299934e-24
977.35	3.272260402032490007e-24
977.36	3.331812595131530054e-24
977.37	3.385231503049890194e-24
977.38	3.430058191062740024e-24
977.39	3.464083159873710081e-24
977.40	3.485453179723760220e-24
977.41	3.492766306810340017e-24
977.42	3.485149220176959691e-24
977.43	3.462311830410700338e-24
977.44	3.424575294815220134e-24
977.45	3.372871052294210173e-24
977.46	3.308710166662070121e-24
977.47	3.234124025183910175e-24
977.48	3.151579158206800180e-24
977.49	3.063870506113020058e-24
977.50	2.973998752949340043e-24
977.51	2.885038282758339884e-24
977.52	2.800002831709369843e-24
977.53	2.721715974143219922e-24
977.54	2.652693194037719929e-24
977.55	2.595041488102889908e-24
977.56	2.550381285237550050e-24
977.57	2.519794036320719899e-24
977.58	2.503797232533649933e-24
977.59	2.502346962989129909e-24
977.60	2.514866537065519876e-24
977.61	2.540298278854589857e-24
977.62	2.577174439769520135e-24
977.63	2.623702337462410117e-24
977.64	2.677858354837259966e-24
977.65	2.737485333389560182e-24
977.66	2.800388153081039945e-24
977.67	2.864422863319729914e-24
977.68	2.927575551901009894e-24
977.69	2.988028131454020053e-24
977.70	3.044209298633390148e-24
977.71	3.094829992319629993e-24
977.72	3.138903662778040146e-24
977.73	3.175752496810250153e-24
977.74	3.205001375501530052e-24
977.75	3.226561743811559825e-24
977.76	3.240607740140659940e-24
977.77	3.247546885915880184e-24
977.78	3.247987405656170100e-24
977.79	3.242703886581330048e-24
977.80	3.232602551842029916e-24
977.81	3.218686973391799972e-24
977.82	3.202024645985519839e-24
977.83	3.183714529783199838e-24
977.84	3.164855478481150147e-24
977.85	3.146515418616319954e-24
977.86	3.129701231248810163e-24
977.87	3.115329489596189864e-24
977.88	3.104198490260110076e-24
977.89	3.096962335299700089e-24
977.90	3.094108125566189910e-24
977.91	3.095937560373899952e-24
977.92	3.102554358540359923e-24
977.93	3.113858886058939819e-24
977.94	3.129551176617600052e-24
977.95	3.149143161559749868e-24
977.96	3.171980403655760157e-24
977.97	3.197272990494689857e-24
977.98	3.224134540175110016e-24
977.99	3.251627567054870115e-24
978.00	3.278812816662290069e-24
978.01	3.304799673324600052e-24
978.02	3.328794430636960106e-24
978.03	3.350143138584159914e-24
978.04	3.368365927878959670e-24
978.05	3.383180165264469676e-24
978.06	3.394510492431500176e-24
978.07	3.402484701679389895e-24
978.08	3.407415438743719860e-24
978.09	3.409768816831159993e-24
978.10	3.410122086044739844e-24
978.11	3.409113437559299823e-24
978.12	3.407387746939820308e-24
978.13	3.405542504823909736e-24
978.14	3.404078295686439905e-24
978.15	3.403357942655089761e-24
978.16	3.403577843765899848e-24
978.17	3.404754118114089914e-24
978.18	3.406725022704490194e-24
978.19	3.409169779843720057e-24
978.20	3.411642575248680030e-24
978.21	3.413619162151090027e-24
978.22	3.414552349615880200e-24
978.23	3.413931767080649792e-24
978.24	3.411342765709529847e-24
978.25	3.406519197684530307e-24
978.26	3.399385131704709700e-24
978.27	3.390081305801710222e-24
978.28	3.378973240369989745e-24
978.29	3.366639355283789743e-24
978.30	3.353839047949409816e-24
978.31	3.341462367604109939e-24
978.32	3.330464529166619712e-24
978.33	3.321789913020970066e-24
978.34	3.316291273461580317e-24
978.35	3.314650529312389742e-24
978.36	3.317307668353230279e-24
978.37	3.324403933590179926e-24
978.38	3.335744586491630031e-24
978.39	3.350785213970029859e-24
978.40	3.368643854206139806e-24
978.41	3.388139285173499742e-24
978.42	3.407853795172349931e-24
978.43	3.426216794345409659e-24
978.44	3.441603886406170266e-24
978.45	3.452444643413650136e-24
978.46	3.457331430796360322e-24
978.47	3.455121297217879934e-24
978.48	3.445023214123800246e-24
978.49	3.426663816399519921e-24
978.50	3.400126205281870225e-24
978.51	3.365958230962280010e-24
978.52	3.325148842181089644e-24
978.53	3.279073413909719887e-24
978.54	3.229411267765910177e-24
978.55	3.178040707751999919e-24
978.56	3.126918643345989898e-24
978.57	3.077953125249930166e-24
978.58	3.032877774742500034e-24
978.59	2.993137088513899964e-24
978.60	2.959790939219810116e-24
978.61	2.933445310114049911e-24
978.62	2.914214489673230042e-24
978.63	2.901717739493359902e-24
978.64	2.895110997258789930e-24
978.65	2.893151666330619818e-24
978.66	2.894292159609769937e-24
978.67	2.896795783887379994e-24
978.68	2.898866925567169848e-24
978.69	2.898786448996340106e-24
978.70	2.895042821175450178e-24
978.71	2.886449759072980126e-24
978.72	2.872242135301870128e-24
978.73	2.852143403064800048e-24
978.74	2.826399797760469942e-24
978.75	2.795778892318950074e-24
978.76	2.761532555715420032e-24
978.77	2.725326809466950061e-24
978.78	2.689143319912330126e-24
978.79	2.655159146936719871e-24
978.80	2.625612763863530150e-24
978.81	2.602665178152300008e-24
978.82	2.588265172317120010e-24
978.83	2.584027250009139953e-24
978.84	2.591129860148659887e-24
978.85	2.610239970096229914e-24
978.86	2.641468188276110142e-24
978.87	2.684356541841449877e-24
978.88	2.737898851954339924e-24
978.89	2.800591573516569984e-24
978.90	2.870511120755559955e-24
978.91	2.945412205100200107e-24
978.92	3.022840656180420163e-24
978.93	3.100253632674029921e-24
978.94	3.175140069976760147e-24
978.95	3.245134630675080147e-24
978.96	3.308119261328960125e-24
978.97	3.362307626708110348e-24
978.98	3.406309082316429667e-24
978.99	3.439170339769739939e-24
979.00	3.460394459538379792e-24
979.01	3.469938163702909833e-24
979.02	3.468189607799520213e-24
979.03	3.455929620195659759e-24
979.04	3.434279972839299962e-24
979.05	3.404642481534940263e-24
979.06	3.368632668307819708e-24
979.07	3.328011398569880040e-24
979.08	3.284617395880970004e-24
979.09	3.240302912514819868e-24
979.10	3.196874173402919918e-24
979.11	3.156037588219469968e-24
979.12	3.119352203401889843e-24
979.13	3.088188487249030162e-24
979.14	3.063693330138480044e-24
979.15	3.046761098907709825e-24
979.16	3.038010688330440049e-24
979.17	3.037768723554639956e-24
979.18	3.046059331905449956e-24
979.19	3.062601159948519911e-24
979.20	3.086812501401069922e-24
979.21	3.117825469645340005e-24
979.22	3.154510054951550096e-24
979.23	3.195508629316760034e-24
979.24	3.239281001077519933e-24
979.25	3.284159499984600132e-24
979.26	3.328412835537029702e-24
979.27	3.370316679348799949e-24
979.28	3.408228150887709690e-24
979.29	3.440660715353749649e-24
979.30	3.466355510748030158e-24
979.31	3.484344876205729637e-24
979.32	3.494003905929109802e-24
979.33	3.495086229801669793e-24
979.34	3.487740922995239734e-24
979.35	3.472508443751680213e-24
979.36	3.450294734286439982e-24
979.37	3.422324013322579671e-24
979.38	3.390072240497400120e-24
979.39	3.355184632391730137e-24
979.40	3.319381844999209668e-24
979.41	3.284360403504629965e-24
979.42	3.251693569495780000e-24
979.43	3.222739025182639934e-24
979.44	3.198559491780679832e-24
979.45	3.179861687535569911e-24
979.46	3.166957908118729918e-24
979.47	3.159753050065719924e-24
979.48	3.157758197015469994e-24
979.49	3.160130070524259972e-24
979.50	3.165733846010859878e-24
979.51	3.173225185351559985e-24
979.52	3.181145966990859868e-24
979.53	3.188027208907469865e-24
979.54	3.192492157860319972e-24
979.55	3.193352503603040003e-24
979.56	3.189691173950450055e-24
979.57	3.180926140870930092e-24
979.58	3.166851047090460126e-24
979.59	3.147650143234670037e-24
979.60	3.123886879752790119e-24
979.61	3.096467384560370033e-24
979.62	3.066581832779070129e-24
979.63	3.035628244378429865e-24
979.64	3.005124413856060175e-24
979.65	2.976614397154720062e-24
979.66	2.951576204357160093e-24
979.67	2.931337061594959936e-24
979.68	2.917001841742949900e-24
979.69	2.909399088407719896e-24
979.70	2.909047571228229836e-24
979.71	2.916144636299410059e-24
979.72	2.930575891046999823e-24
979.73	2.951944127993189884e-24
979.74	2.979613977375810100e-24
979.75	3.012767695644450020e-24
979.76	3.050466827836339870e-24
979.77	3.091714273837279985e-24
979.78	3.135511549702059969e-24
979.79	3.180906734386149882e-24
979.80	3.227029661830979986e-24
979.81	3.273112260246969863e-24
979.82	3.318493434471819664e-24
979.83	3.362609401450690115e-24
979.84	3.404971790555129769e-24
979.85	3.445136987589900078e-24
979.86	3.482671032745179897e-24
979.87	3.517114806614950168e-24
979.88	3.547954218257350114e-24
979.89	3.574599647022810149e-24
979.90	3.596378025576419811e-24
979.91	3.612539759939190279e-24
979.92	3.622281266582680062e-24
979.93	3.624782389349739992e-24
979.94	3.619256472206640163e-24
979.95	3.605009537610880211e-24
979.96	3.581503971775440122e-24
979.97	3.548421441686840040e-24
979.98	3.505719527988300295e-24
979.99	3.453676780151469744e-24
980.00	3.392921574525489865e-24
980.01	3.324441232892690358e-24
980.02	3.249569256290380126e-24
980.03	3.169950136279129851e-24
980.04	3.087482895729079952e-24
980.05	3.004246148244960167e-24
980.06	2.922408917835849879e-24
980.07	2.844132611067550172e-24
980.08	2.771470289394109862e-24
980.09	2.706269687959500087e-24
980.10	2.650086243757179873e-24
980.11	2.604111744040149826e-24
980.12	2.569123136034810166e-24
980.13	2.545454635126230122e-24
980.14	2.532994640680929915e-24
980.15	2.531207243568410155e-24
980.16	2.539176420923219816e-24
980.17	2.555669491310000150e-24
980.18	2.579215162153939830e-24
980.19	2.608190632286250110e-24
